fecha;departamento;mes;anio;precipitation;temp_aire_C;humedad_relativa_pct;soil;def;pet;aet;GDD_cafe;NDVI;EVI;LST_Day_1km;LST_Night_1km;Gpp;Lai_500m;Fpar_500m;elevacion_media_m;elevacion_std_m;pendiente_media;pendiente_std;aspecto_medio;NDVI_anomalia_pct;EVI_anomalia_pct;Gpp_anomalia_pct;Lai_500m_anomalia_pct;precipitation_anomalia_pct;indice_perdida;evento_perdida;n_municipios;area_cosechada_ha;area_sembrada_ha;produccion_t_original;rendimiento_t_ha_original;produccion_t;rendimiento_t_ha;correccion_aplicada;motivo_correccion;delta_produccion_t;delta_rendimiento_t_ha;rendimiento_medio_municipal_reportado;dif_rendimiento_calculado_vs_reportado;rendimiento_medio_t_ha;produccion_media_t;factor_mensual_raw;factor_mensual;es_mes_cosecha;produccion_mensual_t;area_mensual_ha;perdida_real_pct;perdida_real_mensual_pct;evento_perdida_real;precio_ico_usd_ton;precio_productor_usd_ton;tiene_observacion_agronet;evento_perdida_real_disponible;anio_completo;cobertura_climatica_completa
2000-11-01;Cundinamarca;11;2000;134.08296022644709;16.42561018817557;83.58683687530379;1185.8436921806383;4.562161024688123;871.9145087389127;867.2725897515307;7.455413281876582;0.6307786402224708;0.4014783602869877;22.98366772099691;11.94322122768558;0.0534931178229663;2.025782044681553;0.4899031041517617;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;6.295254459736142;3.78464561290538;17.800827257306693;5.49981754044893;-28.20642414041617;9.293575776649403;0;;;;;;;;0;sin_correccion;;;;;;;0.16;0.1684210526315789;1;;;;;;;;0;0;1;1
2000-12-01;Cundinamarca;12;2000;86.68591235461561;16.522407078345076;80.30427167074292;1091.5974700431182;55.918705481573234;912.1620569994678;856.1189977050927;7.513162763735691;0.6621114130821502;0.4121950365761659;23.76035151649373;11.919730111989516;0.0494140791806465;2.058988487997788;0.4922052433858933;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;0.7814495304521465;1.2660486333323135;7.24541092114392;-9.673376690796264;-11.979731128762433;3.097636361642793;0;;;;;;;;0;sin_correccion;;;;;;;0.14;0.1473684210526316;1;;;;;;;;0;0;1;1
2001-01-01;Cundinamarca;1;2001;49.24652971863157;16.539400534061475;70.99471122767021;714.942849655764;261.20465572416646;1145.1704504847887;883.7326988588984;7.342157213077005;0.659094048640414;0.3886991667459523;24.893920295393148;11.968654504676886;0.0584573782929465;2.671802768292326;0.6087088870209714;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;0.969068384618708;-2.037188467079449;9.786984549253514;14.420634367371443;-21.18736853616531;2.9062881555975912;0;;;;;;;;0;sin_correccion;;;;;;;0.04;0.0421052631578947;0;;;;;;;;0;0;1;1
2001-02-01;Cundinamarca;2;2001;64.45167588513358;16.991196668519056;68.5096068359626;473.7706243895467;380.9217587408976;1038.520026840095;657.4577586138445;7.848648664744971;0.5668279776653048;0.3403910186000528;26.177292924120582;12.118096082086184;0.0479404994666206;1.833810645657306;0.4395527082930827;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;1.0957202266659238;-2.947285942344541;1.439324754377043;2.453851473449567;-21.047835636408564;-0.1374136537671913;0;;;;;;;;0;sin_correccion;;;;;;;0.035;0.0368421052631579;0;;;;;;;;0;0;1;1
2001-03-01;Cundinamarca;3;2001;136.32828812575352;17.048714861594274;76.25668655308567;706.3263453796126;45.05640787415332;1123.038243164908;1077.949218222678;8.219252408064733;0.55575167466806;0.3444571107731541;25.854419207023057;12.380696974450604;0.0467095726832687;1.5912070841807002;0.3896214027242521;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;6.90384015424087;1.745351810993186;7.494395262772873;-0.7162173545891749;-4.036678122769937;5.381195742668976;0;;;;;;;;0;sin_correccion;;;;;;;0.045;0.0473684210526315;0;;;;;;;;0;0;1;1
2001-04-01;Cundinamarca;4;2001;110.04996348508502;17.31953130037482;77.07699265945037;788.772661219239;34.347233802637945;1026.778374665492;992.4022758494737;8.241742104803432;0.5280853352517767;0.3370774005078579;25.82241501466679;11.926213484644263;0.0512224748630076;1.9759375519250444;0.4487119698723903;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;1.4512589999496073;-4.453139414037421;15.60624178538145;30.54471103213202;-47.71461943384292;4.201453790431212;0;;;;;;;;0;sin_correccion;;;;;;;0.075;0.0789473684210526;1;;;;;;;;0;0;1;1
2001-05-01;Cundinamarca;5;2001;202.6410271630272;17.088002516527293;81.17069400692475;1058.5354876877018;0.0228696667222526;889.9907925768875;889.904392087731;8.153179121900095;0.501051388851176;0.3326354043576979;23.20223092382936;10.742531062654308;0.0489846550964398;1.6295224992666677;0.393385660008864;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-2.9430120335636447;-3.402375902135953;2.308842059502867;2.864106133416461;-3.452546100113888;-1.345515292065577;0;;;;;;;;0;sin_correccion;;;;;;;0.09;0.0947368421052631;1;;;;;;;;0;0;1;1
2001-06-01;Cundinamarca;6;2001;131.0257993697441;16.392035906513343;78.8834998340119;1111.7820830454775;0.1579436358005574;866.3202944469593;865.957452890869;7.459692013880627;0.3758402094851648;0.2492848848661034;24.911207336541786;7.366425670897093;0.0534915240024114;1.376526316151111;0.3496856391338711;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-28.86405014454742;-28.54721068929264;5.805038822396576;-21.63895615569729;-16.369906244400102;-17.20207400381449;1;;;;;;;;0;sin_correccion;;;;;;;0.08;0.0842105263157894;1;;;;;;;;0;0;1;1
2001-07-01;Cundinamarca;7;2001;123.72120690335936;16.599083531929;76.51232547526008;1080.416287490769;29.282289507746302;923.3922862519956;893.864382082252;7.649199958707555;0.4957751682717059;0.3279546726930638;25.57941424451713;11.46085154066431;0.0556113645221426;1.9151948760727155;0.4350127732542211;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-3.6579448418466254;-4.097115408194715;9.054032515603254;12.291522908845016;-6.843578772687414;0.432990755187304;0;;;;;;;;0;sin_correccion;;;;;;;0.055;0.0578947368421052;0;;;;;;;;0;0;1;1
2001-08-01;Cundinamarca;8;2001;93.30089957481084;17.279757427583565;72.2418147663871;856.7966703988691;188.6176159960614;1005.8780919710006;817.14730288809;8.275499281352488;0.468522971996169;0.2910911364550519;27.274210642852022;11.653593113846751;0.051727838542208;1.3133951277832574;0.3191344448503498;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-12.858479899699445;-17.898847869031144;1.0148304134013713;-20.55147045716944;-25.067494454632826;-9.91416578510974;0;;;;;;;;0;sin_correccion;;;;;;;0.05;0.0526315789473684;0;;;;;;;;0;0;1;1
2001-09-01;Cundinamarca;9;2001;164.90116929652547;16.87238338214844;76.46153870664119;996.442361293089;13.45191811388776;964.7497042030956;951.16722649705;7.842819281987759;0.5336242139045416;0.3418694072973214;25.73931438412789;12.333123321419569;0.0488285010763348;1.6912477217055994;0.4159232407215514;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-4.443619646289103;-8.717233086628754;-2.350428323131247;-5.197114452269666;29.535640935161883;-5.170427018683035;0;;;;;;;;0;sin_correccion;;;;;;;0.06;0.0631578947368421;0;;;;;;;;0;0;1;1
2001-10-01;Cundinamarca;10;2001;165.3956375237045;17.21808897549035;79.81139620341231;1129.4008147318766;0.0;955.564511518212;955.5428845955322;8.213304508024244;0.4861999924870466;0.3223202039118477;26.10868748489384;12.005541109868265;0.0438865965195091;1.6420253029123448;0.4012097641742081;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-14.092018277566872;-14.355077620923476;-3.332289165043551;-7.815922458634479;-20.659763579791875;-10.5931283545113;0;;;;;;;;0;sin_correccion;;;;;;;0.12;0.1263157894736842;1;;;;;;;;0;0;1;1
2001-11-01;Cundinamarca;11;2001;173.2969339937968;16.80618485920762;82.34161201297083;1138.6721537985086;1.980342409732314;928.2341599764948;926.2290778283344;7.925969777100161;0.5567199781000068;0.366716273604418;23.03472505171964;10.732934578645397;0.0502655153362399;1.7208972091476211;0.4315477731405276;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-6.1846930738051045;-5.201569346567568;10.693104647971758;-10.378146529834805;-7.209636810636964;-0.2310525908003047;0;;;;;;;;0;sin_correccion;;;;;;;0.16;0.1684210526315789;1;;;;;;;;0;0;1;1
2001-12-01;Cundinamarca;12;2001;141.35874040916534;17.18773988624908;83.41855061993137;1156.384130992368;0.6063558615432261;852.3272824006795;851.7141529885411;8.396636451707675;0.6304381514210942;0.4013946300657426;22.282217879677287;12.467292862022044;0.0421605363432304;2.13419469398912;0.504718057130407;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-4.039608011358372;-1.387342101376818;-8.49725180032358;-6.374124325524811;43.53467593689931;-4.641400637686257;0;;;;;;;;0;sin_correccion;;;;;;;0.14;0.1473684210526316;1;;;;;;;;0;0;1;1
2002-01-01;Cundinamarca;1;2002;37.09668163857904;17.14802973680689;73.29910577412377;651.0993917303922;327.31990931541856;1134.0712215419549;806.6665157903931;8.12167833972573;0.6828470369685354;0.4085095985662943;24.3377267920839;12.597298728667225;0.0578818034263975;2.4992440749621583;0.56370176400232;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;4.607877000458007;2.9555816874044187;8.70601528881058;7.030764354974528;-40.63161170509021;5.423157992224335;0;;;;;;;;0;sin_correccion;;;;;;;0.04;0.0421052631578947;0;;;;;;;;0;0;1;1
2002-02-01;Cundinamarca;2;2002;48.51132404036323;17.648623544152112;71.66131870597114;411.81772557988114;572.2908418101975;1096.963364858534;524.6313417665226;8.504847098808069;0.6217899818579453;0.3658613727479013;25.66467527151044;12.698113156993964;0.0519795354866478;2.205087269248295;0.5356298260128236;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;10.898382794315204;4.31485337092221;9.985691419068145;23.19684374423581;-40.57448504587843;8.399642528101852;0;;;;;;;;0;sin_correccion;;;;;;;0.035;0.0368421052631579;0;;;;;;;;0;0;1;1
2002-03-01;Cundinamarca;3;2002;167.45673071140467;17.694480831427654;74.20520366878;904.290385210949;1.974442353352233;1190.2083958675778;1188.193085896245;8.33135089850792;0.4815008275231375;0.3074014695175327;27.1980284818166;12.709712653923232;0.0481537264347598;4.070270685342717;0.580146459913714;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-7.378979054965838;-9.200101594432628;10.817877479911871;153.96560513657317;17.875052717921324;-1.920401056495532;0;;;;;;;;0;sin_correccion;;;;;;;0.045;0.0473684210526315;0;;;;;;;;0;0;1;1
2002-04-01;Cundinamarca;4;2002;264.7445524564158;16.85291623189128;85.42806795057037;1181.892004351589;0.0;874.7335604418291;874.6714391214235;8.047810904384153;0.5174785153733306;0.3566368134852958;24.1844639111844;9.293687324756188;0.0460378034099742;1.2587003811976574;0.3250963469798989;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-0.5864329388750333;1.0911079964470294;3.90473022858628;-16.84115857841856;25.78168351574845;1.4698017620527588;0;;;;;;;;0;sin_correccion;;;;;;;0.075;0.0789473684210526;1;;;;;;;;0;0;1;1
2002-05-01;Cundinamarca;5;2002;220.4030924713292;17.113540400456458;82.59891984308864;1193.49128490999;0.0;907.5438414687408;907.5247953244236;8.363129213616993;0.5041282564084224;0.3478908438425493;24.8372502493874;12.909916454680356;0.0532246621096826;1.5710018581361067;0.3704800765699969;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-2.3470023145551853;1.0278176055302333;11.164476686204097;-0.8300272356892917;5.010114228489807;3.2817639923930475;0;;;;;;;;0;sin_correccion;;;;;;;0.09;0.0947368421052631;1;;;;;;;;0;0;1;1
2002-06-01;Cundinamarca;6;2002;171.0642756674078;16.53917500921433;81.61623905781524;1194.1240719123962;0.0;848.4403403451095;848.2549570796706;7.48997546275342;0.5246473415307802;0.3546904842659824;22.669096073606603;10.472216295715304;0.0562632756982673;1.9284868722308048;0.4334827446754466;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-0.6990576392725547;1.6653073706520294;11.287501721992593;9.782314057445875;9.185530491810958;4.08458381779069;0;;;;;;;;0;sin_correccion;;;;;;;0.08;0.0842105263157894;1;;;;;;;;0;0;1;1
2002-07-01;Cundinamarca;7;2002;139.03901117144477;16.88157953706884;77.46265873169801;1132.574671844105;35.824427662767725;934.199220207892;898.205477602814;7.998798151368597;0.5661575521533443;0.3643201664510493;22.02130790634075;11.943347131269642;0.0548306535787181;1.9728805215868848;0.4555041691090329;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;10.019189359378574;6.537146096169158;7.523056296244279;15.673742162714827;4.690028620828435;8.026463917264003;0;;;;;;;;0;sin_correccion;;;;;;;0.055;0.0578947368421052;0;;;;;;;;0;0;1;1
2002-08-01;Cundinamarca;8;2002;116.46382519447016;17.038435626707994;74.4075011051169;994.860304452438;100.26381113466904;992.8052385830345;892.4600733735145;8.187415926181803;0.4996246983926365;0.3201648253161986;25.91695740395728;11.164430453557436;0.0535549910977902;1.4757610497176523;0.3609940561893915;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-7.073807902967596;-9.698724082142707;4.582918907780412;-10.729800289010802;-6.464715056451791;-4.063204359109965;0;;;;;;;;0;sin_correccion;;;;;;;0.05;0.0526315789473684;0;;;;;;;;0;0;1;1
2002-09-01;Cundinamarca;9;2002;128.0123872076294;17.293854161763782;74.96393178077368;1047.591585868452;24.050579285481724;1027.3185355472442;1003.1928794339758;8.127256791417526;0.6048538084740168;0.398895404219547;25.931803110562207;12.989468619544166;0.05441477820917;2.0280401334821643;0.4906382316329119;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;8.311502879576965;6.5093144603033;8.821275850970947;13.681783096102434;0.5582112929855579;7.880697730283738;0;;;;;;;;0;sin_correccion;;;;;;;0.06;0.0631578947368421;0;;;;;;;;0;0;1;1
2002-10-01;Cundinamarca;10;2002;188.7969611489669;17.26351530024257;77.18708354480643;1162.537691275381;0.0;993.6244729256496;993.5892869904944;8.072189532362966;0.5541172486196464;0.3559339417638834;25.747155242833177;12.200428566363538;0.0479881723070253;1.8780563473201872;0.4485463474188827;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-2.0915359891336016;-5.423444002338514;5.702130763579108;5.434972068551466;-9.434155838426731;-0.6042830759643358;0;;;;;;;;0;sin_correccion;;;;;;;0.12;0.1263157894736842;1;;;;;;;;0;0;1;1
2002-11-01;Cundinamarca;11;2002;100.5234578217445;16.905243040933073;78.28915225910673;1116.6274070721263;30.33899913444664;996.916887025434;966.5529536015748;7.942777791012535;0.5728549715458625;0.3722942743100418;23.64669671841985;12.380493140118247;0.0544280991960104;1.8565469032128337;0.4452096550276598;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-3.4657150921973088;-3.7596215762123193;19.85981322965696;-3.3137054114679527;-46.17557307353071;4.211492187082444;0;;;;;;;;0;sin_correccion;;;;;;;0.16;0.1684210526315789;1;;;;;;;;0;0;1;1
2002-12-01;Cundinamarca;12;2002;109.61118608505328;17.43359564533256;76.35644319468905;1101.419189873819;24.007972619926782;984.6382145778236;960.6022504387316;8.502199617250714;0.6637757910671133;0.4093472460567884;23.91813145925912;12.8590343757882;0.0466432944635408;2.531874207883176;0.5782742867697181;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;1.0347882021272456;0.5664174693371189;1.2318627484924949;11.07184385675782;11.298431411017324;0.9443561399856198;0;;;;;;;;0;sin_correccion;;;;;;;0.14;0.1473684210526316;1;;;;;;;;0;0;1;1
2003-01-01;Cundinamarca;1;2003;28.476913079838383;18.11518102866383;66.57167566713397;546.528444147986;468.1904971770256;1176.8476705497458;708.6392746821676;8.47534503021496;0.6453035246512692;0.3881536660974893;25.11525928614872;12.864619145626063;0.0579458992337246;2.61517702353686;0.600954176119167;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-1.1435532701997189;-2.1746695367298665;8.826391631612447;11.995622419133037;-54.42642418436543;1.8360562748942872;0;;;;;;;;0;sin_correccion;;;;;;;0.04;0.0421052631578947;0;;;;;;;;0;0;1;1
2003-02-01;Cundinamarca;2;2003;70.55135357273552;18.222209666292844;71.80512492872792;372.9631663371212;478.648108885024;1059.644412416323;580.9976415656187;9.021628709372584;0.5608386812261;0.341148562035134;26.01953682645268;13.033663225742846;0.0463919648447402;1.8558587073831467;0.4561185977698097;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;0.0275085980403228;-2.7312942082101817;-1.837284962876598;3.685662863947334;-13.57583822528211;-1.5136901910154856;0;;;;;;;;0;sin_correccion;;;;;;;0.035;0.0368421052631579;0;;;;;;;;0;0;1;1
2003-03-01;Cundinamarca;3;2003;129.0367136927199;17.686615388168278;75.87966776252973;588.5755969538867;44.70814176017026;1100.5589529186618;1055.8325948336787;8.756886509278901;0.5512476409416476;0.3501749868715825;26.13825088357523;12.97836801558565;0.0453487111110419;1.913482055113584;0.4510855740549398;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;6.03744870013452;3.4342915862251413;4.362596290112501;19.392213838470333;-9.169315772144213;4.611445525490721;0;;;;;;;;0;sin_correccion;;;;;;;0.045;0.0473684210526315;0;;;;;;;;0;0;1;1
2003-04-01;Cundinamarca;4;2003;207.7111325014713;17.237744956748166;82.78573296396836;1125.4830661235117;0.0;925.0533228514028;925.0326766245008;8.562654945962453;0.4884670230858526;0.3212635364047439;24.82406390758341;9.483614781599812;0.044932540054217;1.7127109237233438;0.3872811090968719;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-6.159873861313646;-8.935685756536497;1.4102130643155406;13.154058133675957;-1.3152274953840628;-4.561782184511534;0;;;;;;;;0;sin_correccion;;;;;;;0.075;0.0789473684210526;1;;;;;;;;0;0;1;1
2003-05-01;Cundinamarca;5;2003;135.8064971977263;17.289841589111518;80.17682418110402;1105.4729455019014;21.367042269179155;930.1832551158968;908.8129769476932;8.639142665427899;0.5109925101638915;0.3478567172329831;24.086712350554368;10.976676379518723;0.0498698753895174;1.6638237113413856;0.3889795474151085;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-1.0173506880610206;1.0179072070596282;4.157703972974387;5.029380636190419;-35.29557310744427;1.3860868306576648;0;;;;;;;;0;sin_correccion;;;;;;;0.09;0.0947368421052631;1;;;;;;;;0;0;1;1
2003-06-01;Cundinamarca;6;2003;163.57792658485891;16.750902719315786;80.88228422801183;1193.8618449785993;0.0;822.0750133009345;821.857020908275;7.274015532315319;0.563225439435333;0.355434249898413;23.337231354911346;12.445094315696045;0.0537189862120097;1.6955431931573235;0.4045434556489012;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;6.602688072864535;1.8784936978501456;6.254953988696244;-3.478391266495357;4.407203790716356;4.912045253136975;0;;;;;;;;0;sin_correccion;;;;;;;0.08;0.0842105263157894;1;;;;;;;;0;0;1;1
2003-07-01;Cundinamarca;7;2003;113.69965286642248;16.758799738840487;77.86337824043244;1052.0109941158255;82.57668485122805;909.8241100285078;827.0261611517419;7.628707585900226;0.4302203228090531;0.2899094216556124;23.626475727303195;11.048954008798155;0.0528163399017238;1.7484760478272874;0.404258770482564;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-16.396962327260205;-15.222583722304602;3.572981862446002;2.516480507078235;-14.389351503035869;-9.3488547290396;0;;;;;;;;0;sin_correccion;;;;;;;0.055;0.0578947368421052;0;;;;;;;;0;0;1;1
2003-08-01;Cundinamarca;8;2003;119.99767468881818;17.18799535925732;75.39951621702555;1056.8143070411572;27.710607396113744;1025.5642574108042;997.7246944755462;8.082221017858993;0.4867969535667806;0.3278159450866051;26.78913540959534;12.184625329198957;0.0528748473561904;1.4378891177976192;0.3635055865144925;1895.307360615444;1086.421734095347;14.454071264657363;10.320920828240746;185.2950990245836;-9.459665695214738;-7.540754739989966;3.2547249091391555;-13.02070973304932;-3.626583826865918;-4.581898508688515;0;;;;;;;;0;sin_correccion;;;;;;;0.05;0.0526315789473684;0;;;;;;;;0;0;1;1
