fecha,departamento,precipitation,temp_aire_C,humedad_relativa_pct,soil,def,pet,aet,GDD_cafe,NDVI,EVI,LST_Day_1km,LST_Night_1km,Gpp,Lai_500m,Fpar_500m,elevacion_media_m,elevacion_std_m,pendiente_media,pendiente_std,aspecto_medio,fecha_dt,mes,anio,NDVI_anomalia_pct,EVI_anomalia_pct,Gpp_anomalia_pct,Lai_500m_anomalia_pct,precipitation_anomalia_pct,indice_perdida,evento_perdida
2000-11,Cundinamarca,134.08296022644709,16.42561018817557,83.58683687530379,1185.8436921806385,4.562161024688123,871.9145087389127,867.2725897515307,7.455413281876582,0.6307786402224708,0.40147836028698775,22.98366772099691,11.94322122768558,0.05349311782296637,2.0257820446815535,0.48990310415176175,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2000-11-01,11,2000,6.295254459736142,3.7846456129053796,17.800827257306693,5.49981754044893,-28.20642414041617,9.293575776649405,0
2000-12,Cundinamarca,86.68591235461561,16.522407078345076,80.30427167074292,1091.5974700431182,55.918705481573234,912.1620569994678,856.1189977050927,7.513162763735691,0.6621114130821502,0.41219503657616596,23.760351516493735,11.919730111989516,0.04941407918064657,2.058988487997788,0.4922052433858933,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2000-12-01,12,2000,0.7814495304521465,1.2660486333323135,7.24541092114392,-9.673376690796264,-11.979731128762431,3.097636361642793,0
2001-01,Cundinamarca,49.246529718631564,16.539400534061475,70.99471122767021,714.942849655764,261.20465572416646,1145.1704504847887,883.7326988588984,7.342157213077005,0.659094048640414,0.3886991667459523,24.893920295393148,11.968654504676886,0.05845737829294657,2.671802768292326,0.6087088870209714,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-01-01,1,2001,0.969068384618708,-2.037188467079449,9.786984549253514,14.420634367371443,-21.18736853616531,2.9062881555975912,0
2001-02,Cundinamarca,64.45167588513358,16.991196668519056,68.5096068359626,473.7706243895467,380.9217587408976,1038.520026840095,657.4577586138445,7.848648664744971,0.5668279776653048,0.34039101860005283,26.177292924120582,12.118096082086184,0.04794049946662065,1.833810645657306,0.43955270829308274,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-02-01,2,2001,1.0957202266659238,-2.947285942344541,1.439324754377043,2.453851473449567,-21.047835636408564,-0.13741365376719136,0
2001-03,Cundinamarca,136.32828812575352,17.048714861594274,76.25668655308567,706.3263453796126,45.056407874153315,1123.038243164908,1077.949218222678,8.219252408064733,0.55575167466806,0.34445711077315416,25.854419207023057,12.380696974450604,0.04670957268326875,1.5912070841807002,0.38962140272425216,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-03-01,3,2001,6.90384015424087,1.745351810993186,7.494395262772873,-0.7162173545891749,-4.036678122769937,5.381195742668976,0
2001-04,Cundinamarca,110.04996348508502,17.31953130037482,77.07699265945037,788.772661219239,34.347233802637945,1026.778374665492,992.4022758494735,8.241742104803432,0.5280853352517767,0.33707740050785795,25.82241501466679,11.926213484644265,0.0512224748630076,1.9759375519250444,0.4487119698723903,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-04-01,4,2001,1.4512589999496073,-4.453139414037421,15.60624178538145,30.54471103213202,-47.71461943384292,4.201453790431212,0
2001-05,Cundinamarca,202.64102716302716,17.088002516527293,81.17069400692475,1058.5354876877018,0.022869666722252664,889.9907925768875,889.904392087731,8.153179121900095,0.501051388851176,0.33263540435769795,23.202230923829358,10.742531062654308,0.04898465509643981,1.6295224992666677,0.393385660008864,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-05-01,5,2001,-2.9430120335636447,-3.402375902135953,2.308842059502867,2.8641061334164615,-3.4525461001138873,-1.345515292065577,0
2001-06,Cundinamarca,131.0257993697441,16.392035906513343,78.8834998340119,1111.7820830454775,0.15794363580055745,866.3202944469593,865.957452890869,7.459692013880627,0.37584020948516483,0.2492848848661034,24.911207336541782,7.366425670897093,0.05349152400241149,1.376526316151111,0.34968563913387113,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-06-01,6,2001,-28.86405014454742,-28.547210689292633,5.805038822396576,-21.63895615569729,-16.369906244400102,-17.20207400381449,1
2001-07,Cundinamarca,123.72120690335937,16.599083531929,76.51232547526008,1080.416287490769,29.282289507746306,923.3922862519956,893.864382082252,7.649199958707555,0.4957751682717059,0.3279546726930638,25.57941424451713,11.46085154066431,0.055611364522142624,1.9151948760727153,0.43501277325422116,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-07-01,7,2001,-3.6579448418466267,-4.097115408194715,9.054032515603254,12.291522908845016,-6.843578772687414,0.432990755187304,0
2001-08,Cundinamarca,93.30089957481084,17.279757427583565,72.2418147663871,856.7966703988691,188.6176159960614,1005.8780919710006,817.14730288809,8.275499281352488,0.46852297199616905,0.29109113645505197,27.274210642852022,11.653593113846751,0.05172783854220804,1.3133951277832574,0.3191344448503498,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-08-01,8,2001,-12.858479899699443,-17.898847869031144,1.0148304134013713,-20.551470457169433,-25.067494454632826,-9.91416578510974,0
2001-09,Cundinamarca,164.90116929652547,16.87238338214844,76.46153870664119,996.442361293089,13.45191811388776,964.7497042030955,951.16722649705,7.842819281987759,0.5336242139045416,0.34186940729732146,25.739314384127894,12.333123321419567,0.048828501076334824,1.6912477217055994,0.41592324072155146,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-09-01,9,2001,-4.443619646289103,-8.717233086628754,-2.350428323131247,-5.197114452269666,29.535640935161883,-5.170427018683035,0
2001-10,Cundinamarca,165.3956375237045,17.21808897549035,79.81139620341231,1129.4008147318766,0.0,955.5645115182119,955.5428845955322,8.213304508024244,0.4861999924870466,0.32232020391184774,26.10868748489384,12.005541109868263,0.04388659651950911,1.6420253029123448,0.40120976417420817,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-10-01,10,2001,-14.092018277566872,-14.355077620923476,-3.332289165043551,-7.815922458634479,-20.659763579791875,-10.593128354511299,0
2001-11,Cundinamarca,173.2969339937968,16.80618485920762,82.34161201297083,1138.6721537985086,1.9803424097323141,928.2341599764949,926.2290778283345,7.925969777100161,0.5567199781000068,0.366716273604418,23.034725051719633,10.732934578645397,0.05026551533623992,1.7208972091476213,0.43154777314052767,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-11-01,11,2001,-6.1846930738051045,-5.201569346567568,10.693104647971758,-10.378146529834805,-7.209636810636964,-0.2310525908003047,0
2001-12,Cundinamarca,141.35874040916534,17.18773988624908,83.41855061993137,1156.384130992368,0.6063558615432261,852.3272824006795,851.7141529885411,8.396636451707675,0.6304381514210942,0.4013946300657426,22.282217879677287,12.467292862022044,0.042160536343230484,2.13419469398912,0.504718057130407,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2001-12-01,12,2001,-4.039608011358372,-1.3873421013768181,-8.49725180032358,-6.374124325524811,43.53467593689931,-4.641400637686257,0
2002-01,Cundinamarca,37.09668163857904,17.14802973680689,73.29910577412377,651.0993917303922,327.31990931541856,1134.0712215419549,806.6665157903931,8.12167833972573,0.6828470369685354,0.4085095985662943,24.3377267920839,12.597298728667223,0.05788180342639752,2.4992440749621583,0.56370176400232,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-01-01,1,2002,4.607877000458007,2.9555816874044187,8.70601528881058,7.030764354974528,-40.63161170509021,5.423157992224335,0
2002-02,Cundinamarca,48.51132404036323,17.648623544152112,71.66131870597114,411.81772557988114,572.2908418101975,1096.963364858534,524.6313417665226,8.504847098808069,0.6217899818579453,0.3658613727479013,25.664675271510433,12.698113156993964,0.051979535486647875,2.205087269248295,0.5356298260128236,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-02-01,2,2002,10.898382794315205,4.31485337092221,9.985691419068145,23.19684374423581,-40.57448504587843,8.399642528101852,0
2002-03,Cundinamarca,167.45673071140467,17.694480831427654,74.20520366878,904.290385210949,1.974442353352233,1190.2083958675778,1188.193085896245,8.33135089850792,0.4815008275231375,0.3074014695175327,27.198028481816596,12.709712653923232,0.048153726434759896,4.070270685342717,0.580146459913714,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-03-01,3,2002,-7.378979054965838,-9.200101594432628,10.817877479911871,153.96560513657315,17.875052717921324,-1.9204010564955318,0
2002-04,Cundinamarca,264.7445524564158,16.85291623189128,85.42806795057037,1181.8920043515893,0.0,874.7335604418291,874.6714391214235,8.047810904384153,0.5174785153733306,0.3566368134852958,24.1844639111844,9.293687324756188,0.04603780340997429,1.2587003811976574,0.3250963469798989,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-04-01,4,2002,-0.5864329388750333,1.0911079964470294,3.9047302285862804,-16.84115857841856,25.781683515748455,1.4698017620527588,0
2002-05,Cundinamarca,220.40309247132916,17.113540400456458,82.59891984308864,1193.49128490999,0.0,907.5438414687409,907.5247953244236,8.363129213616993,0.5041282564084224,0.34789084384254937,24.8372502493874,12.909916454680356,0.05322466210968268,1.5710018581361067,0.37048007656999693,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-05-01,5,2002,-2.3470023145551853,1.0278176055302333,11.164476686204095,-0.8300272356892917,5.010114228489807,3.2817639923930475,0
2002-06,Cundinamarca,171.0642756674078,16.53917500921433,81.61623905781524,1194.1240719123962,0.0,848.4403403451095,848.2549570796706,7.48997546275342,0.5246473415307802,0.3546904842659824,22.669096073606603,10.472216295715304,0.056263275698267334,1.9284868722308048,0.4334827446754466,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-06-01,6,2002,-0.6990576392725547,1.6653073706520294,11.287501721992593,9.782314057445877,9.185530491810958,4.08458381779069,0
2002-07,Cundinamarca,139.03901117144477,16.88157953706884,77.46265873169801,1132.574671844105,35.824427662767725,934.1992202078919,898.205477602814,7.998798151368597,0.5661575521533443,0.3643201664510493,22.02130790634075,11.943347131269642,0.054830653578718115,1.9728805215868854,0.4555041691090329,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-07-01,7,2002,10.019189359378574,6.537146096169158,7.523056296244279,15.673742162714829,4.690028620828435,8.026463917264003,0
2002-08,Cundinamarca,116.46382519447016,17.038435626707994,74.4075011051169,994.8603044524381,100.26381113466904,992.8052385830345,892.4600733735145,8.187415926181803,0.4996246983926365,0.32016482531619866,25.91695740395728,11.164430453557435,0.053554991097790244,1.4757610497176525,0.36099405618939157,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-08-01,8,2002,-7.073807902967596,-9.698724082142709,4.582918907780412,-10.729800289010802,-6.464715056451791,-4.063204359109965,0
2002-09,Cundinamarca,128.0123872076294,17.293854161763782,74.96393178077368,1047.591585868452,24.050579285481724,1027.3185355472442,1003.1928794339758,8.127256791417526,0.6048538084740168,0.39889540421954706,25.931803110562207,12.989468619544166,0.05441477820917002,2.0280401334821643,0.4906382316329119,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-09-01,9,2002,8.311502879576965,6.5093144603033,8.821275850970947,13.681783096102434,0.5582112929855579,7.880697730283738,0
2002-10,Cundinamarca,188.7969611489669,17.26351530024257,77.18708354480643,1162.5376912753807,0.0,993.6244729256495,993.5892869904944,8.072189532362966,0.5541172486196464,0.3559339417638834,25.747155242833177,12.200428566363538,0.04798817230702531,1.8780563473201872,0.4485463474188827,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-10-01,10,2002,-2.0915359891336016,-5.423444002338514,5.702130763579108,5.434972068551466,-9.434155838426733,-0.6042830759643358,0
2002-11,Cundinamarca,100.5234578217445,16.905243040933073,78.28915225910673,1116.6274070721263,30.33899913444664,996.9168870254339,966.5529536015749,7.942777791012535,0.5728549715458625,0.3722942743100418,23.64669671841985,12.380493140118247,0.05442809919601047,1.8565469032128339,0.4452096550276598,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-11-01,11,2002,-3.4657150921973088,-3.7596215762123193,19.85981322965696,-3.3137054114679527,-46.17557307353071,4.211492187082444,0
2002-12,Cundinamarca,109.61118608505329,17.43359564533256,76.35644319468905,1101.419189873819,24.007972619926786,984.6382145778236,960.6022504387316,8.502199617250714,0.6637757910671133,0.40934724605678846,23.918131459259122,12.8590343757882,0.04664329446354083,2.5318742078831757,0.5782742867697181,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2002-12-01,12,2002,1.0347882021272456,0.5664174693371189,1.2318627484924949,11.071843856757821,11.298431411017324,0.9443561399856198,0
2003-01,Cundinamarca,28.476913079838386,18.11518102866383,66.57167566713397,546.528444147986,468.19049717702563,1176.8476705497458,708.6392746821676,8.47534503021496,0.6453035246512692,0.38815366609748936,25.115259286148714,12.864619145626063,0.0579458992337246,2.6151770235368597,0.600954176119167,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-01-01,1,2003,-1.1435532701997189,-2.1746695367298665,8.826391631612447,11.995622419133037,-54.42642418436543,1.8360562748942872,0
2003-02,Cundinamarca,70.55135357273552,18.222209666292844,71.80512492872792,372.9631663371212,478.648108885024,1059.6444124163227,580.9976415656187,9.021628709372585,0.5608386812261,0.341148562035134,26.01953682645268,13.033663225742846,0.04639196484474025,1.8558587073831467,0.45611859776980973,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-02-01,2,2003,0.027508598040322838,-2.7312942082101817,-1.837284962876598,3.685662863947334,-13.57583822528211,-1.5136901910154856,0
2003-03,Cundinamarca,129.0367136927199,17.686615388168278,75.87966776252973,588.5755969538867,44.70814176017026,1100.5589529186618,1055.8325948336787,8.756886509278901,0.5512476409416476,0.3501749868715825,26.13825088357523,12.97836801558565,0.04534871111104195,1.9134820551135834,0.4510855740549398,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-03-01,3,2003,6.03744870013452,3.4342915862251413,4.362596290112501,19.392213838470333,-9.169315772144211,4.611445525490721,0
2003-04,Cundinamarca,207.7111325014713,17.237744956748166,82.78573296396836,1125.4830661235117,0.0,925.0533228514029,925.0326766245009,8.562654945962453,0.4884670230858526,0.3212635364047439,24.82406390758341,9.483614781599812,0.044932540054217006,1.7127109237233438,0.38728110909687197,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-04-01,4,2003,-6.159873861313646,-8.935685756536497,1.4102130643155406,13.154058133675955,-1.3152274953840628,-4.561782184511534,0
2003-05,Cundinamarca,135.8064971977263,17.289841589111518,80.17682418110402,1105.4729455019014,21.367042269179155,930.1832551158969,908.8129769476932,8.639142665427899,0.5109925101638915,0.3478567172329831,24.086712350554368,10.976676379518725,0.04986987538951744,1.6638237113413856,0.3889795474151085,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-05-01,5,2003,-1.0173506880610206,1.0179072070596282,4.157703972974387,5.029380636190419,-35.29557310744427,1.3860868306576648,0
2003-06,Cundinamarca,163.57792658485891,16.750902719315786,80.88228422801183,1193.8618449785993,0.0,822.0750133009345,821.857020908275,7.274015532315319,0.563225439435333,0.355434249898413,23.337231354911342,12.445094315696043,0.05371898621200971,1.6955431931573235,0.40454345564890126,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-06-01,6,2003,6.6026880728645345,1.8784936978501456,6.2549539886962435,-3.478391266495357,4.407203790716356,4.9120452531369745,0
2003-07,Cundinamarca,113.69965286642248,16.758799738840487,77.86337824043244,1052.0109941158255,82.57668485122805,909.8241100285078,827.0261611517419,7.628707585900226,0.4302203228090531,0.2899094216556124,23.626475727303195,11.048954008798155,0.052816339901723894,1.7484760478272874,0.40425877048256403,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-07-01,7,2003,-16.396962327260205,-15.222583722304602,3.572981862446002,2.516480507078235,-14.389351503035867,-9.348854729039601,0
2003-08,Cundinamarca,119.99767468881818,17.18799535925732,75.39951621702555,1056.8143070411572,27.710607396113744,1025.5642574108042,997.7246944755462,8.082221017858993,0.4867969535667806,0.3278159450866051,26.78913540959534,12.184625329198957,0.0528748473561904,1.4378891177976192,0.3635055865144925,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-08-01,8,2003,-9.459665695214738,-7.540754739989966,3.2547249091391555,-13.02070973304932,-3.626583826865918,-4.581898508688515,0
2003-09,Cundinamarca,150.86674368810407,17.173762017110008,77.09088311363222,1108.2379120311916,12.295503092963607,1017.7721966791341,1005.3786081266727,7.897475800239812,0.4090072742161964,0.2987865692498509,26.9108430828424,10.103758138095229,0.04707629999932905,1.2041989368804662,0.3201144022398404,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-09-01,9,2003,-26.758843313229264,-20.22080895363669,-5.854563835992355,-32.49863250390837,18.511108337247666,-17.611405367619437,1
2003-10,Cundinamarca,205.51321318832763,16.890154009739476,84.2342853690654,1185.4284171490735,0.0,809.6251161350262,809.55911570622,7.786082060811069,0.630194396751795,0.37096868134521005,24.22885637601095,12.828149315023197,0.04181179947849873,1.6553615602715372,0.4097580758491873,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-10-01,10,2003,11.350739519345728,-1.4285063943177796,-7.902383369374391,-7.067218659532895,-1.4153748795118635,0.6732832518845194,0
2003-11,Cundinamarca,197.42861122726723,16.899378029178212,83.05514529815751,1194.1240719123962,0.0,891.8372878798709,891.7591379406185,7.591185847805546,0.6071158881057405,0.3904410812736105,22.08101067101538,12.02895602640545,0.04868652838272126,2.1888207665931985,0.5141430750074806,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-11-01,11,2003,2.307741095969731,0.9314405482157624,7.215910255067357,13.990639866999071,5.711463656970587,3.4850306330842833,0
2003-12,Cundinamarca,91.91945213833839,16.823369729350063,80.77873448135298,1182.4535181964727,6.784747202833299,877.6466239448588,870.8163637229908,7.835511907314323,0.5859988461787046,0.3705543588972433,22.19631841067321,12.12807058826357,0.04268141201805767,1.8096363694068753,0.4427483236612025,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2003-12-01,12,2003,-10.803813415409554,-8.964028191427106,-7.366773873547841,-20.61230860741681,-6.66563145098394,-9.044871826794834,0
2004-01,Cundinamarca,45.208849530204965,17.282049762123364,74.8062512416515,852.9894902764211,195.38473052703478,967.9004693046196,772.3868705878614,7.6285241521150455,0.6431981690686044,0.38222814649446485,23.48757771571699,12.232505504778947,0.05205732463988043,2.2695611278189203,0.5503289169199823,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2004-01-01,1,2004,-1.4660805214145078,-3.668062396213688,-2.2327572188843523,-2.8054663830802165,-27.64914772096133,-2.455633378837516,0
2004-02,Cundinamarca,80.51956300728966,17.745629530525775,65.50303050370267,997.3156291937653,12.25093900628122,1082.998074342298,1070.6643836704218,8.226317785136308,0.5867226105651466,0.36153121312915726,26.600751331197625,12.715224317458519,0.05308490499589424,2.1107602121003963,0.5090144099616227,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2004-02-01,2,2004,4.643996460204672,3.0802328306083773,12.324589383618953,17.926850178736355,-1.3649577651643403,6.6829395581440005,0
2004-03,Cundinamarca,100.94193243861702,18.034374493927714,73.00532874654701,817.6339106336007,151.8414647703905,1063.3827175199115,911.5490467001767,8.697136130102992,0.5775450768554027,0.38694618078432325,26.106728426328743,13.484295929674193,0.04666880175939176,1.8416212630123159,0.4555345069681739,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2004-03-01,3,2004,11.095997353307006,14.295725257211048,7.400567690506694,14.908440899900965,-28.94561145973405,10.930763433674917,0
2004-04,Cundinamarca,218.1598088890698,17.399675347165587,81.56404376200497,1194.1240719123962,0.0,808.8786835648093,808.8242053187857,8.144853729423245,0.4601403658998049,0.3048861486958044,23.654980821136096,11.383990247329903,0.040952334401456764,1.333802469891176,0.326264527219861,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2004-04-01,4,2004,-11.601750094090253,-13.577966662437287,-7.57288699633477,-11.87937197901249,3.648999697769426,-10.917534584287438,0
2004-05,Cundinamarca,252.2628242579033,16.953065658412235,85.28362607208861,1194.1240719123962,0.0,817.78377841834,817.7171109575877,7.8926040847765915,0.5208576913041679,0.34020908751808254,23.106442425508884,6.433407306393955,0.04583053362899887,1.6992637911418835,0.3971881586658726,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2004-05-01,5,2004,0.893600540741825,-1.202971420896694,-4.278823290260026,7.2665465124613835,20.189547677829477,-1.5293980568049648,0
2004-06,Cundinamarca,165.8276696854679,16.668442423900057,77.5392624159337,1174.6686677625048,11.322025553676221,915.0208407778865,903.6271966394289,8.109652905162356,0.5902329945002134,0.37480764235978387,22.10381851477701,12.566008414850721,0.05252271405040009,1.9556443992443715,0.44484068462450416,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2004-06-01,6,2004,11.714456410386017,7.431509599795061,3.8887543923723102,11.328301329932804,5.843151728717558,7.678240134184462,0
2004-07,Cundinamarca,162.89140779980065,16.507589796999724,77.70478279113534,1143.7285735839469,21.557432244641912,902.9708530862137,881.1301069633373,7.361747703107262,0.4341693699089213,0.29636436602398464,22.73945103158226,11.594781061077756,0.0527397746612174,1.6754133322165101,0.39954129780287434,1895.3073606154435,1086.421734095347,14.454071264657363,10.320920828240746,185.2950990245836,2004-07-01,7,2004,-15.629559403785947,-13.334982061614436,3.4228372238544567,-1.767325650869383,22.649794478331696,-8.513901413848641,0
