fecha;departamento;mes;anio;precipitation;temp_aire_C;humedad_relativa_pct;soil;def;pet;aet;GDD_cafe;NDVI;EVI;LST_Day_1km;LST_Night_1km;Gpp;Lai_500m;Fpar_500m;elevacion_media_m;elevacion_std_m;pendiente_media;pendiente_std;aspecto_medio;NDVI_anomalia_pct;EVI_anomalia_pct;Gpp_anomalia_pct;Lai_500m_anomalia_pct;precipitation_anomalia_pct;area_cosechada_ha;area_sembrada_ha;produccion_t;rendimiento_t_ha;rendimiento_medio_t_ha;produccion_media_t;factor_mensual;produccion_mensual_t;es_mes_cosecha;perdida_real_pct;perdida_real_mensual_pct;precio_ico_usd_ton;precio_productor_usd_ton
2012-10;Cundinamarca;10;2012;216.7504152;16.85425243;82.60063365;1162.239472;0;954.0831209;954.0624747;8.231329061;0.624825225;0.394960136;24.26692413;12.76601189;0.045581126;2.263016433;0.536414262;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;10.40204611;4.946353961;0.400201206;27.04681346;3.975107474;37175.06;45269.86;30786.4069;0.828146798;0.979258946;32380.09908;0.12;3694.368828;1;-15.43127569;-15.43127569;4000;3120
2012-11;Cundinamarca;11;2012;131.8963241;17.11858242;81.5259288;1124.440737;25.0510875;961.3063503;936.2410487;8.058168164;0.675518809;0.442328555;23.59583723;12.48000012;0.045912216;2.283247448;0.532734426;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;13.83461509;14.34467414;1.106408422;18.90824571;-29.37723978;37175.06;45269.86;30786.4069;0.828146798;0.979258946;32380.09908;0.16;4925.825104;1;-15.43127569;-15.43127569;4000;3120
2012-12;Cundinamarca;12;2012;94.38908644;16.90376605;79.27134709;1174.390905;0.198068784;955.156681;954.9427067;8.309996149;0.670621548;0.416477746;22.98241017;12.7231107;0.048479944;2.386633608;0.565301114;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;2.076796023;2.318203538;5.218018277;4.700223507;-4.157982058;37175.06;45269.86;30786.4069;0.828146798;0.979258946;32380.09908;0.14;4310.096966;1;-15.43127569;-15.43127569;4000;3120
2013-01;Cundinamarca;1;2013;36.0646385;17.66170081;71.65898395;650.3903447;331.1929072;1080.633978;749.4399354;8.682456663;0.635386802;0.384795935;24.51458582;13.19630611;0.053898569;2.242559497;0.550435668;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-2.662732942;-3.02090959;1.225225965;-3.961818121;-42.2832618;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.04;999.7497902;0;-29.47306017;;3100;2418
2013-02;Cundinamarca;2;2013;111.6681579;17.43827224;79.09947161;898.9166409;26.19366161;956.2370068;930.0107479;8.539963353;0.518719522;0.323548806;24.62314936;12.31092938;0.044633425;1.553412374;0.401971528;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-7.484588439;-7.749358666;-5.558253181;-13.21182422;36.79152071;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.035;874.7810664;0;-29.47306017;;3100;2418
2013-03;Cundinamarca;3;2013;134.258843;17.74187049;79.20547467;828.536246;98.17993584;1116.596068;1018.402732;9.100148097;0.560337525;0.356554933;24.99927591;12.76014421;0.044443618;1.712244177;0.427286936;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;7.785969803;5.318792728;2.279673184;6.835923746;-5.493388511;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.045;1124.718514;0;-29.47306017;;3100;2418
2013-04;Cundinamarca;4;2013;205.0864381;17.81935612;80.74561988;1027.125807;0.071229483;925.7025832;925.6313537;9.034440487;0.513412623;0.361082937;24.63192188;11.82892388;0.041782315;1.695667359;0.400290307;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-1.367537604;2.35139164;-5.699667377;12.02803713;-2.562235157;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.075;1874.530857;1;-29.47306017;-29.47306017;3100;2418
2013-05;Cundinamarca;5;2013;246.8835703;16.8996507;85.55231659;1166.351764;0;880.1154601;880.078809;8.219730845;0.542080375;0.359123947;23.44447346;12.17308203;0.04466184;1.577223694;0.384623014;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;5.004575603;4.289920958;-6.719744155;-0.437271952;17.62662507;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.09;2249.437028;1;-29.47306017;-29.47306017;3100;2418
2013-06;Cundinamarca;6;2013;117.7166215;17.03489408;78.78492801;1149.71754;13.07712557;891.0923164;877.9390142;8.262565611;0.577699132;0.376606097;22.57073027;12.16304709;0.051443468;1.909120077;0.450927808;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;9.342149864;7.947002561;1.754029258;8.679827134;-24.8647813;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.08;1999.49958;1;-29.47306017;-29.47306017;3100;2418
2013-07;Cundinamarca;7;2013;130.4389586;16.58770049;76.72323969;956.7801812;125.3158476;905.1877695;779.7214903;8.129542964;0.569197384;0.369127261;22.41057668;11.59751897;0.048633453;1.849574979;0.442914752;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;10.60990794;7.94287146;-4.629670242;8.444103362;-1.785418374;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.055;1374.655962;0;-29.47306017;;3100;2418
2013-08;Cundinamarca;8;2013;145.9760244;16.72823497;78.56737108;1111.391492;0.606391595;848.5451477;847.8590895;8.147714026;0.541054245;0.354481311;23.95721504;11.1332203;0.049707949;1.803906716;0.445473982;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;0.631755908;-0.01988928;-2.929637125;9.120045412;17.23733967;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.05;1249.687238;0;-29.47306017;;3100;2418
2013-09;Cundinamarca;9;2013;122.9530909;17.2168939;76.34649269;1074.848687;37.16017502;962.4827683;925.3251463;8.640438018;0.56670738;0.395332518;26.58496081;13.00748813;0.051611722;1.906305503;0.457623439;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;1.480601088;5.557985884;3.21559;6.857948802;-3.416043092;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.06;1499.624685;0;-29.47306017;;3100;2418
2013-10;Cundinamarca;10;2013;173.1237956;17.0325306;77.78534383;1133.798648;4.990137456;1001.147871;996.1289357;8.311597025;0.656343081;0.405920617;24.88612547;11.33477046;0.047454874;1.942438484;0.467614317;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;15.97102072;7.85870487;4.527450438;9.049415677;-16.95256853;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.12;2999.249371;1;-29.47306017;-29.47306017;3100;2418
2013-11;Cundinamarca;11;2013;221.5821915;16.59744706;85.41245063;1184.899056;0.001310241;829.688103;829.6651817;7.997684049;0.523366167;0.352617851;22.53852038;10.08431313;0.038850479;1.547256493;0.405919874;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-11.80528897;-8.846098991;-14.44472122;-19.4211055;18.64429192;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.16;3998.999161;1;-29.47306017;-29.47306017;3100;2418
2013-12;Cundinamarca;12;2013;134.1188551;16.68903047;81.58863451;1144.090307;24.64660806;899.0843517;874.4160929;8.073378477;0.631942472;0.390714564;22.13800813;12.16630882;0.045378873;2.10101941;0.501515693;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-3.810631968;-4.011168306;-1.512364027;-7.829504652;36.18334707;36189.18;41994.28;24993.74476;0.690641367;0.979258946;32380.09908;0.14;3499.124266;1;-29.47306017;-29.47306017;3100;2418
2014-01;Cundinamarca;1;2014;82.07245604;17.21989353;76.41979778;875.1194662;172.3538803;1047.691422;875.2854857;8.513396622;0.653684311;0.413744998;23.44415726;12.26980468;0.052376977;2.444040848;0.579705533;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;0.140330574;4.275045385;-1.632428653;4.666672097;31.34623431;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.04;1004.74229;0;-23.71244292;;4200;3276
2014-02;Cundinamarca;2;2014;124.1620744;17.55232572;76.76259306;814.2670867;99.58656725;951.6365708;852.0074207;8.615385807;0.488389534;0.308579833;23.88176731;12.42193287;0.042487959;1.388441557;0.366729181;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-12.89404612;-12.01733107;-10.09793497;-22.4286404;52.09634772;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.035;879.1495038;0;-23.71244292;;4200;3276
2014-03;Cundinamarca;3;2014;121.4446155;17.5320106;79.36983957;850.14957;39.54024823;1062.333564;1022.790643;8.79392862;0.511219327;0.332905868;24.97063659;12.33394639;0.042492105;1.639192684;0.410291137;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-1.662357995;-1.666641123;-2.211412035;2.277856723;-14.51349613;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.045;1130.335076;0;-23.71244292;;4200;3276
2014-04;Cundinamarca;4;2014;187.591816;17.57861731;79.44929433;956.7777195;6.479095695;1006.016843;999.5395494;9.005364049;0.50408001;0.328438823;24.31700654;12.76460287;0.044684919;1.376317899;0.338917977;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-3.16043971;-6.901802395;0.851345534;-9.070495562;-10.8740323;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.075;1883.891794;1;-23.71244292;-23.71244292;4200;3276
2014-05;Cundinamarca;5;2014;190.7565276;17.24160752;82.22077293;1111.251066;0.248528956;904.1530322;903.883857;8.385009251;0.549196737;0.354842215;23.66596117;12.03263274;0.049068687;1.708022193;0.417571272;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;6.383062311;3.046502187;2.484350309;7.819423335;-9.114865256;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.09;2260.670153;1;-23.71244292;-23.71244292;4200;3276
2014-06;Cundinamarca;6;2014;124.9880962;17.084627;79.80402579;1128.081025;6.624742915;812.2382336;805.5870516;8.442890353;0.500715616;0.338420518;21.71512688;9.442762345;0.049220063;1.582761988;0.381719563;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-5.228658123;-2.998170221;-2.643815383;-9.898648438;-20.22360287;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.08;2009.48458;1;-23.71244292;-23.71244292;4200;3276
2014-07;Cundinamarca;7;2014;82.2581087;17.00163266;75.57196993;954.9345912;115.0145159;881.9560156;766.8718028;8.486772717;0.463646194;0.317212006;24.44047722;11.81446997;0.051128922;1.510893601;0.368643284;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-9.901443146;-7.238563864;0.263950035;-11.41343081;-38.06339903;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.055;1381.520649;0;-23.71244292;;4200;3276
2014-08;Cundinamarca;8;2014;92.51387759;17.09128948;73.030885;894.8105431;95.07044334;948.4505642;853.3086492;8.413757931;0.495824799;0.328981882;26.41936469;11.50442386;0.052270144;1.410101611;0.363181982;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-7.780558785;-7.211906702;2.073852068;-14.70160264;-25.69957334;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.05;1255.927863;0;-23.71244292;;4200;3276
2014-09;Cundinamarca;9;2014;155.1526657;17.42269209;73.59322274;909.0956397;63.22096624;988.5821442;925.3727795;8.690601202;0.530390791;0.339342849;25.85388748;11.94125185;0.050406978;1.504756762;0.365455328;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-5.022630499;-9.391851104;0.806285713;-15.65086458;21.8778501;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.06;1507.113435;0;-23.71244292;;4200;3276
2014-10;Cundinamarca;10;2014;198.997847;17.00282184;80.87769785;1149.138238;0;872.6419547;872.6238893;8.275295201;0.535772211;0.36887415;24.5712431;10.2426337;0.044866396;1.537906964;0.371544966;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-5.332969962;-1.985052193;-1.174113608;-13.6611753;-4.540794055;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.12;3014.22687;1;-23.71244292;-23.71244292;4200;3276
2014-11;Cundinamarca;11;2014;168.3624304;16.84568948;84.423974;1175.371402;0.002183736;892.4000087;892.3904162;8.335327084;0.570046097;0.384941866;22.33243839;11.30291075;0.042688948;1.856139653;0.456758328;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-3.939050841;-0.49014058;-5.991768505;-3.334914432;-9.85177461;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.16;4018.96916;1;-23.71244292;-23.71244292;4200;3276
2014-12;Cundinamarca;12;2014;113.600068;17.0342515;78.21562366;1164.06681;8.146107789;942.511407;934.3588314;8.409841898;0.656795224;0.406093926;22.46315149;13.01077234;0.047014836;2.475405193;0.57198141;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-0.027739443;-0.232842218;2.038235479;8.594581141;15.34871424;33623.54;37996.32;25118.55725;0.747052727;0.979258946;32380.09908;0.14;3516.598015;1;-23.71244292;-23.71244292;4200;3276
2015-01;Cundinamarca;1;2015;96.88219554;17.09902828;72.76451355;980.0781102;114.9613121;1059.916057;944.9693284;8.559495081;0.625379057;0.378082753;23.48901568;12.4101514;0.053817003;2.195148601;0.520333839;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-4.195856525;-4.71281487;1.072039074;-5.992201806;55.0472859;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.04;1246.60649;0;-6.674894451;;2900;2262
2015-02;Cundinamarca;2;2015;57.32517643;17.50384227;77.04416943;717.4820497;223.8196115;970.3504062;746.5314656;8.916075668;0.629087998;0.3987218;24.30982786;12.2252879;0.046273947;1.925254954;0.468784224;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;12.20000917;13.6840597;-2.087002862;7.562787661;-29.77767157;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.035;1090.780679;0;-6.674894451;;2900;2262
2015-03;Cundinamarca;3;2015;149.3428118;17.49024691;80.17341203;1004.940039;1.643205406;1022.22444;1020.565572;8.819827128;0.537879066;0.352116655;24.85177351;12.79943283;0.040993928;1.555533591;0.394737775;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;3.465882834;4.007819448;-5.659221533;-2.942074313;5.124420768;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.045;1402.432302;0;-6.674894451;;2900;2262
2015-04;Cundinamarca;4;2015;191.4497909;17.28040303;82.13359706;1137.10904;0;954.577876;954.5700304;8.877876972;0.531091511;0.357907436;25.19351349;11.71143655;0.045327173;1.586058182;0.365402558;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;2.028779884;1.451274532;2.300877863;4.786462966;-9.041085901;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.075;2337.38717;1;-6.674894451;-6.674894451;2900;2262
2015-05;Cundinamarca;5;2015;102.4386783;17.60432882;78.21377241;1072.841846;47.16329974;947.2716448;900.1071897;8.802504546;0.404047083;0.281901937;23.92155308;11.61346625;0.048004031;1.708531803;0.402560328;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-21.73339161;-18.13542102;0.260720245;7.851592567;-51.19352825;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.09;2804.864603;1;-6.674894451;-6.674894451;2900;2262
2015-06;Cundinamarca;6;2015;96.90741558;17.08671262;78.90170747;982.7368877;72.63894117;781.265574;708.5916732;8.414710238;0.477051329;0.327023606;24.96212296;10.2644015;0.047211844;1.422893454;0.351336077;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-9.707640214;-6.264879193;-6.616027123;-18.99942993;-38.14671393;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.08;2493.212981;1;-6.674894451;-6.674894451;2900;2262
2015-07;Cundinamarca;7;2015;87.94187024;17.1815489;76.84832278;935.4829986;73.65321883;804.9366598;731.2260325;8.661367733;0.421445964;0.276146986;25.99314175;11.92165765;0.047442053;1.204331557;0.32123485;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-18.10204925;-19.24709498;-6.966008247;-29.38774727;-33.78378604;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.055;1714.083924;0;-6.674894451;;2900;2262
2015-08;Cundinamarca;8;2015;85.52953129;17.5921737;72.73517961;865.2987469;116.5276779;905.7715574;789.24006;9.104313473;0.523142298;0.338102156;26.33644346;11.79677672;0.04609101;1.399160608;0.35847364;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-2.699722723;-4.639568022;-9.992846008;-15.36343441;-31.30889298;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.05;1558.258113;0;-6.674894451;;2900;2262
2015-09;Cundinamarca;9;2015;108.0632182;18.13162473;68.19690187;736.4026689;187.2650062;1091.137341;903.8554089;9.076027944;0.527039336;0.3440076;27.28860891;12.92451426;0.046636828;1.834370242;0.457592415;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-5.622777398;-8.14631281;-6.733441296;2.825617951;-15.11255932;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.06;1869.909736;0;-6.674894451;;2900;2262
2015-10;Cundinamarca;10;2015;146.9942526;17.83689717;75.71452674;978.8892528;5.090156514;953.7285736;948.6310797;8.662654549;0.613872119;0.415796541;27.14831515;12.83426976;0.045197309;1.607530954;0.403953583;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;8.466712495;10.48287396;-0.445221948;-9.752451556;-29.48690226;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.12;3739.819471;1;-6.674894451;-6.674894451;2900;2262
2015-11;Cundinamarca;11;2015;180.6939257;17.29241485;83.08565097;1099.415061;0.167790298;865.7487037;865.5819258;8.627686987;0.54207828;0.355919651;23.89026193;11.75863489;0.042720563;1.687636561;0.411503808;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-8.652029428;-7.992563196;-5.922146822;-12.1103133;-3.248980784;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.16;4986.425962;1;-6.674894451;-6.674894451;2900;2262
2015-12;Cundinamarca;12;2015;56.46047691;17.84565077;73.21245229;737.9779681;253.7486322;1002.989629;749.2364072;8.774273809;0.670244666;0.394318295;25.64587702;13.26301179;0.049029175;2.531222044;0.581778635;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;2.019429958;-3.125821334;6.410037934;11.04323382;-42.6704268;34101.49;37916.38;31165.16226;0.913894444;0.979258946;32380.09908;0.14;4363.122716;1;-6.674894451;-6.674894451;2900;2262
2016-01;Cundinamarca;1;2016;46.91692104;18.64921913;71.2506674;554.0746718;283.8912857;1023.086254;739.1949679;9.488253885;0.640002288;0.392672453;27.01216372;13.75895766;0.053086205;2.491633696;0.596364975;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-1.955669445;-1.035811635;-0.300448146;6.704847954;-24.91560261;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.04;1256.533578;0;-3.418654339;;2950;2301
2016-02;Cundinamarca;2;2016;55.6077308;18.73889636;74.24452104;390.4031335;496.3437319;978.8766864;482.5329546;9.712736737;0.400523793;0.269304989;27.69421157;13.60661422;0.045296518;1.378273817;0.370011494;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-28.56520327;-23.21542373;-4.155187339;-22.99670565;-31.88151213;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.035;1099.466881;0;-3.418654339;;2950;2301
2016-03;Cundinamarca;3;2016;123.7827055;18.8952935;76.60124259;574.9367948;45.45574958;1036.608016;991.1522659;8.92819143;0.597462255;0.329418043;27.35677515;13.87385781;0.041087699;1.577914229;0.386448566;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;14.92724587;-2.696871156;-5.443422936;-1.545628525;-12.86768307;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.045;1413.600276;0;-3.418654339;;2950;2301
2016-04;Cundinamarca;4;2016;204.2280624;18.08147392;83.92626128;1114.649769;0;829.3338535;829.3338535;9.347939745;0.497518548;0.325952585;24.28946224;13.96313261;0.041818154;1.490596311;0.360495386;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-4.420972026;-7.606543339;-5.618780333;-1.520438004;-2.97005447;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.075;2356.00046;1;-3.418654339;-3.418654339;2950;2301
2016-05;Cundinamarca;5;2016;194.5597384;17.67616919;84.05684124;1132.987501;1.187968014;838.1271768;836.9392088;8.99024168;0.573322448;0.369798644;25.14320517;12.58802151;0.044460015;1.341972265;0.331195715;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;11.05637309;7.389862772;-7.141273332;-15.28759037;-7.302841716;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.09;2827.200551;1;-3.418654339;-3.418654339;2950;2301
2016-06;Cundinamarca;6;2016;93.10334649;16.96738163;80.13949402;1044.053938;58.15709396;828.1302142;769.9731202;8.658687098;0.519223015;0.345657023;23.12316407;11.75417474;0.052195665;2.013341235;0.455544025;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-1.725729567;-0.923963083;3.241859214;14.6127894;-40.57474457;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.08;2513.067157;1;-3.418654339;-3.418654339;2950;2301
2016-07;Cundinamarca;7;2016;123.8846017;16.84369046;78.93193753;996.9810889;54.78400076;835.8305302;781.0465294;8.433370457;0.469267243;0.299652721;23.27160059;10.52238993;0.043742818;1.462750825;0.366405903;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-8.809126542;-12.37337747;-14.22021802;-14.23613344;-6.720549937;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.055;1727.73367;0;-3.418654339;;2950;2301
2016-08;Cundinamarca;8;2016;144.6655764;17.65825655;72.62095784;994.0780904;32.20540216;947.9341187;915.7287165;9.047797405;0.50826769;0.357697973;24.97987083;13.04739309;0.04716632;1.637659411;0.40647059;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-5.466280754;0.887358099;-7.892965622;-0.936413308;16.18488304;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.05;1570.666973;0;-3.418654339;;2950;2301
2016-09;Cundinamarca;9;2016;135.9215033;17.52197821;74.79519243;1088.637806;4.292092495;966.0728137;961.7807212;8.719000484;0.566291435;0.375902116;25.05153638;12.41447;0.045987608;1.721966018;0.41883491;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;1.40611755;0.369861905;-8.031781812;-3.475200466;6.771098849;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.06;1884.800368;0;-3.418654339;;2950;2301
2016-10;Cundinamarca;10;2016;202.2449915;17.29324054;82.13496656;1153.016771;0;884.3635404;884.3635404;8.662488386;0.576432469;0.398164902;24.29764836;11.02144125;0.04702845;2.013422997;0.471052801;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;1.851400263;5.797904406;3.588179741;13.03451981;-2.983139799;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.12;3769.600735;1;-3.418654339;-3.418654339;2950;2301
2016-11;Cundinamarca;11;2016;206.1675297;17.13046387;84.64665403;1104.302574;31.54791513;783.3074501;751.759535;8.20827735;0.626624606;0.402806262;23.19284835;9.48564964;0.043888819;2.118904111;0.487483577;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;5.595239994;4.127916384;-3.349451796;10.34948092;10.3906429;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.16;5026.134314;1;-3.418654339;-3.418654339;2950;2301
2016-12;Cundinamarca;12;2016;118.7586212;16.96380631;82.81743566;1008.068454;69.31557758;886.8551826;817.539605;8.20202611;0.67690512;0.413696478;22.62695923;11.66625079;0.044872661;2.389137699;0.559741602;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;3.033232568;1.634915407;-2.611016579;4.810076524;20.58667301;33214.16263;37679.83;31413.33946;0.945781467;0.979258946;32380.09908;0.14;4397.867524;1;-3.418654339;-3.418654339;2950;2301
2017-01;Cundinamarca;1;2017;76.98897114;16.83834504;80.62464255;789.2584471;175.3451652;880.7967577;705.4515925;7.88631711;0.683430913;0.413423984;22.98340698;11.43931246;0.051011993;2.163133102;0.507929859;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;4.697323193;4.194141124;-4.195962175;-7.363273689;23.21078142;30894.16;35425.18;33943.38755;1.098699157;0.979258946;32380.09908;0.04;1357.735502;0;12.19699979;;2950;2301
2017-02;Cundinamarca;2;2017;66.31511556;17.66055663;74.21914299;778.5425352;73.26267162;975.5620141;902.2993425;8.35678844;0.638890249;0.394141359;24.48984679;12.85607798;0.052858216;2.265306924;0.530977869;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;13.94827435;12.3780785;11.84492854;26.5612781;-18.76515495;30894.16;35425.18;33943.38755;1.098699157;0.979258946;32380.09908;0.035;1188.018564;0;12.19699979;;2950;2301
2017-03;Cundinamarca;3;2017;209.5903849;17.13880013;83.49042763;673.3691823;155.9217309;966.6946502;810.7729193;8.171756954;0.550663297;0.336513999;22.6220031;12.58738186;0.0418945;1.53317757;0.373849881;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;5.925044796;-0.600875486;-3.58670171;-4.336984099;47.53350052;30894.16;35425.18;33943.38755;1.098699157;0.979258946;32380.09908;0.045;1527.45244;0;12.19699979;;2950;2301
2017-04;Cundinamarca;4;2017;167.0976008;17.43762933;78.90003622;1031.041701;0;985.0951195;985.0951195;8.846957858;0.524665531;0.375550964;23.99454594;11.05093213;0.045198978;1.361209203;0.359128777;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;0.794275362;6.452451308;2.011548553;-10.06868517;-20.61095367;30894.16;35425.18;33943.38755;1.098699157;0.979258946;32380.09908;0.075;2545.754066;1;12.19699979;12.19699979;2950;2301
2017-05;Cundinamarca;5;2017;220.8420331;17.34555141;81.71258405;1040.722328;20.78975391;905.8293907;885.0396368;8.425569161;0.518840404;0.34822118;22.27588184;9.201565712;0.046368764;1.790206373;0.419973762;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;0.502838535;1.12374743;-3.154681292;13.0073248;5.219245602;30894.16;35425.18;33943.38755;1.098699157;0.979258946;32380.09908;0.09;3054.90488;1;12.19699979;12.19699979;2950;2301
2017-06;Cundinamarca;6;2017;174.3208805;17.25453638;80.45325625;1076.025653;5.282551556;809.1435667;803.8610152;7.965300442;0.520704272;0.348806999;22.3223303;12.38590758;0.045446699;1.693829076;0.41155061;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;-1.445369509;-0.02108209;-10.10744543;-3.575970247;11.26413003;30894.16;35425.18;33943.38755;1.098699157;0.979258946;32380.09908;0.08;2715.471004;1;12.19699979;12.19699979;2950;2301
2017-07;Cundinamarca;7;2017;71.1541895;16.80989934;78.15119681;926.7398774;111.1411408;794.3620872;683.2209464;8.363651325;0.598951375;0.392041165;23.03475906;10.82431254;0.05123004;1.995339372;0.453597989;1895.307361;1086.421734;14.45407126;10.32092083;185.295099;16.39188505;14.64352154;0.46224264;16.99054731;-46.42414332;30894.16;35425.18;33943.38755;1.098699157;0.979258946;32380.09908;0.055;1866.886315;0;12.19699979;;2950;2301
